step_idx,depth_m,observed_tqa_knm,baseline_tqa_knm,swob_kn,rpm,hkld_kn,sppa_kpa,residual_knm,drift_knm,slew_knm,token,r_norm,delta_norm,sigma_norm
2481,2440.50,20.368453,17.927981,82.7770,139.40,1404.2680,27527.9597,2.440472,3.652675,-1.298874,DriftAccum,0.305059,1.217558,-0.064944
2482,2441.00,20.857903,17.993738,87.2207,139.88,1400.6071,27384.9280,2.864165,3.525567,0.847386,DriftAccum,0.358021,1.175189,0.042369
2483,2441.50,21.797485,18.063563,86.1887,139.47,1398.2406,25337.4677,3.733923,3.516449,1.739514,DriftAccum,0.466740,1.172150,0.086976
2484,2442.00,20.632160,18.076443,87.5966,139.50,1399.6663,25195.6805,2.555717,3.446930,-2.356412,DriftAccum,0.319465,1.148977,-0.117821
2485,2442.50,16.559960,18.076443,89.3826,139.68,1393.2097,25609.4935,-1.516482,2.875554,-8.144398,BoundaryGrazing,-0.189560,0.958518,-0.407220
2486,2443.00,20.794180,18.098136,88.1371,139.78,1387.2224,25180.5500,2.696044,2.828745,8.425053,BoundaryGrazing,0.337005,0.942915,0.421253
2487,2443.50,21.644278,18.153047,85.6527,139.79,1404.7284,25477.6071,3.491231,2.754141,1.590374,BoundaryGrazing,0.436404,0.918047,0.079519
2488,2444.00,22.398113,18.153047,87.0828,139.38,1397.2131,25486.6082,4.245066,2.754819,1.507670,BoundaryGrazing,0.530633,0.918273,0.075383
2489,2444.50,20.567758,18.153047,79.8411,139.46,1407.2928,27280.4379,2.414712,2.601476,-3.660708,Recovery,0.301839,0.867159,-0.183035
2490,2445.00,18.348284,18.206601,66.0161,140.04,1421.5004,27556.8970,0.141683,2.306653,-4.546058,Nominal,0.017710,0.768884,-0.227303
2491,2445.50,17.469714,18.206601,57.8758,139.25,1429.6651,27486.5015,-0.736887,1.988917,-1.757140,Nominal,-0.092111,0.662972,-0.087857
2492,2446.00,17.073815,18.206601,61.1141,139.38,1426.8071,27507.0617,-1.132786,1.589222,-0.791798,Nominal,-0.141598,0.529741,-0.039590
2493,2446.50,17.682578,18.206601,66.8034,139.00,1423.1596,27498.7053,-0.524024,1.163427,1.217525,Nominal,-0.065503,0.387809,0.060876
2494,2447.00,17.793755,18.206601,63.3138,139.49,1419.9969,27470.0644,-0.412847,0.866571,0.222354,Nominal,-0.051606,0.288857,0.011118
2495,2447.50,18.753674,18.220159,83.9335,139.42,1416.3138,27508.9784,0.533514,1.071571,1.892722,Nominal,0.066689,0.357190,0.094636
2496,2448.00,22.297782,18.222871,90.0631,139.40,1406.5544,27504.6278,4.074911,1.209457,7.082793,Nominal,0.509364,0.403152,0.354140
2497,2448.50,22.088986,18.262190,94.9695,139.56,1400.3224,27479.1103,3.826796,1.243014,-0.496229,Nominal,0.478350,0.414338,-0.024811
2498,2449.00,22.724187,18.307271,93.4594,139.28,1402.4042,27433.8704,4.416916,1.260199,1.180240,Nominal,0.552114,0.420066,0.059012
2499,2449.50,22.334389,18.321507,98.0166,139.37,1398.6143,27415.2442,4.012882,1.420016,-0.808067,Nominal,0.501610,0.473339,-0.040403
2500,2450.00,22.819772,18.330659,91.5311,139.53,1402.2262,27508.0408,4.489113,1.854759,0.952462,Nominal,0.561139,0.618253,0.047623
2501,2450.50,21.853074,18.340149,85.0722,139.22,1410.1819,27454.6271,3.512924,2.279740,-1.952378,Nominal,0.439116,0.759913,-0.097619
2502,2451.00,20.867394,18.355741,73.6492,139.50,1421.4159,27503.9108,2.511653,2.644184,-2.002543,Nominal,0.313957,0.881395,-0.100127
2503,2451.50,21.004332,18.369638,86.9316,139.49,1409.6370,27455.0201,2.634693,2.960056,0.246081,BoundaryGrazing,0.329337,0.986685,0.012304
2504,2452.00,21.328372,18.399466,85.7662,139.50,1409.0320,27409.5629,2.928906,3.294231,0.588425,DriftAccum,0.366113,1.098077,0.029421
2505,2452.50,21.080257,18.436412,79.2984,139.22,1416.0647,27485.3156,2.643845,3.505264,-0.570121,DriftAccum,0.330481,1.168421,-0.028506
2506,2453.00,20.817229,18.454038,82.5456,140.00,1417.2479,27410.2317,2.363191,3.334092,-0.561309,DriftAccum,0.295399,1.111364,-0.028065
2507,2453.50,21.298544,18.462173,82.6391,139.47,1412.7596,27410.5075,2.836371,3.235049,0.946361,DriftAccum,0.354546,1.078350,0.047318
2508,2454.00,21.948659,18.479799,93.0234,139.23,1403.7475,27393.6154,3.468860,3.140244,1.264978,DriftAccum,0.433608,1.046748,0.063249
2509,2454.50,21.703934,18.495391,95.9437,139.58,1401.4523,27394.7668,3.208543,3.059810,-0.520634,DriftAccum,0.401068,1.019937,-0.026032
2510,2455.00,22.528271,18.500136,92.7677,139.30,1404.5082,27362.4442,4.028135,3.013712,1.639184,DriftAccum,0.503517,1.004571,0.081959
2511,2455.50,21.790706,18.516406,90.5302,139.00,1404.7706,27336.4233,3.274300,2.989850,-1.507670,BoundaryGrazing,0.409288,0.996617,-0.075383
2512,2456.00,22.021195,18.530642,90.6703,139.39,1404.9908,27371.9624,3.490553,3.087740,0.432506,DriftAccum,0.436319,1.029247,0.021625
2513,2456.50,21.560217,18.533353,81.2290,139.77,1411.3940,27298.0195,3.026864,3.126957,-0.927379,DriftAccum,0.378358,1.042319,-0.046369
2514,2457.00,20.989418,18.537421,82.7725,139.00,1412.8308,27380.4533,2.451997,3.079266,-1.149734,DriftAccum,0.306500,1.026422,-0.057487
2515,2457.50,21.459886,18.586230,87.9058,139.43,1408.1513,27300.7637,2.873656,3.102247,0.843319,DriftAccum,0.359207,1.034082,0.042166
2516,2458.00,20.828753,18.647920,78.0396,139.30,1417.8284,27338.3297,2.180833,3.084011,-1.385646,DriftAccum,0.272604,1.028004,-0.069282
2517,2458.50,20.734524,18.666902,79.5031,139.88,1416.6518,27294.7997,2.067622,3.007136,-0.226422,DriftAccum,0.258453,1.002379,-0.011321
2518,2459.00,20.639617,18.671647,77.1411,139.91,1418.1331,27285.3746,1.967970,2.857047,-0.199305,BoundaryGrazing,0.245996,0.952349,-0.009965
2519,2459.50,19.916966,18.679104,78.8558,139.55,1417.4836,27313.9947,1.237862,2.659979,-1.460216,Recovery,0.154733,0.886660,-0.073011
2520,2460.00,20.523016,18.689273,81.6693,139.46,1414.2720,27305.8865,1.833744,2.440540,1.191764,Nominal,0.229218,0.813513,0.059588
2521,2460.50,20.707408,18.695035,79.9167,139.42,1415.6332,27315.0703,2.012373,2.314347,0.357258,Nominal,0.251547,0.771449,0.017863
2522,2461.00,21.069411,18.701814,87.3942,139.51,1409.0943,27326.6466,2.367597,2.202052,0.710449,Nominal,0.295950,0.734017,0.035522
2523,2461.50,21.121610,18.715372,79.0605,139.66,1416.1536,27342.8286,2.406238,2.139989,0.077282,Nominal,0.300780,0.713330,0.003864
2524,2462.00,20.296595,18.739099,73.9339,139.70,1422.5546,27333.3483,1.557496,2.050539,-1.697484,Nominal,0.194687,0.683513,-0.084874
2525,2462.50,20.159657,18.766554,73.3022,139.50,1423.2530,27301.6669,1.393103,1.902484,-0.328786,Nominal,0.174138,0.634161,-0.016439
2526,2463.00,19.818669,18.790281,73.3134,139.00,1422.2477,27310.3853,1.028388,1.787239,-0.729430,Nominal,0.128548,0.595746,-0.036472
2527,2463.50,18.943488,18.825193,72.2703,140.00,1424.3917,27354.8255,0.118295,1.592306,-1.820186,Nominal,0.014787,0.530769,-0.091009
2528,2464.00,20.108136,18.875359,73.2400,139.54,1424.0047,27376.5164,1.232777,1.518787,2.228965,Nominal,0.154097,0.506262,0.111448
2529,2464.50,18.531320,18.875359,67.6352,139.75,1427.3187,27348.1169,-0.344039,1.360597,-3.153633,Nominal,-0.043005,0.453532,-0.157682
2530,2465.00,19.113644,18.922473,69.0164,139.52,1428.1416,27355.9355,0.191170,1.196340,1.070418,Nominal,0.023896,0.398780,0.053521
2531,2465.50,19.594281,18.948912,67.2705,139.53,1429.4716,27351.6677,0.645369,1.059640,0.908398,Nominal,0.080671,0.353213,0.045420
2532,2466.00,19.698679,18.983485,70.3041,139.57,1426.0910,27332.6105,0.715194,0.894399,0.139649,Nominal,0.089399,0.298133,0.006982
2533,2466.50,20.541320,19.015347,73.6470,139.60,1422.4278,27326.7707,1.525973,0.806373,1.621558,Nominal,0.190747,0.268791,0.081078
2534,2467.00,21.000264,19.027549,79.6499,139.16,1416.3805,27374.4272,1.972715,0.847895,0.893484,Nominal,0.246589,0.282632,0.044674
2535,2467.50,21.531745,19.049920,80.2326,139.00,1416.0958,27394.9805,2.481825,0.956767,1.018219,Nominal,0.310228,0.318922,0.050911
2536,2468.00,21.405654,19.069579,80.3616,139.56,1417.2123,27368.7529,2.336074,1.087535,-0.291501,Nominal,0.292009,0.362512,-0.014575
2537,2468.50,21.948659,19.080765,83.5888,139.23,1412.8753,27443.7506,2.867894,1.362495,1.063639,Nominal,0.358487,0.454165,0.053182
2538,2469.00,22.181182,19.086188,84.5651,139.48,1410.5667,27367.7738,3.094993,1.548717,0.454199,Nominal,0.386874,0.516239,0.022710
2539,2469.50,21.430058,19.094662,81.3135,139.96,1414.6145,27460.0532,2.335396,1.816660,-1.519194,Nominal,0.291925,0.605553,-0.075960
2540,2470.00,20.852480,19.107881,73.9250,139.47,1422.4434,27401.9925,1.744599,1.972003,-1.181595,Nominal,0.218075,0.657334,-0.059080
2541,2470.50,20.346760,19.141099,78.0307,139.45,1419.8723,27380.5395,1.205661,2.028032,-1.077875,Nominal,0.150708,0.676011,-0.053894
2542,2471.00,21.123644,19.174655,82.4255,139.02,1414.4233,27434.6598,1.948988,2.151412,1.486654,Nominal,0.243624,0.717137,0.074333
2543,2471.50,20.941964,19.181095,80.2415,140.00,1415.7800,27397.5109,1.760869,2.174901,-0.376239,Nominal,0.220109,0.724967,-0.018812
2544,2472.00,20.434888,19.185841,71.2739,139.75,1423.6556,27346.9689,1.249047,2.102535,-1.023643,Nominal,0.156131,0.700845,-0.051182
2545,2472.50,20.734524,19.201772,75.8288,139.40,1420.5262,27418.0504,1.532752,2.007627,0.567410,Nominal,0.191594,0.669209,0.028370
2546,2473.00,20.444379,19.238379,82.6924,139.69,1415.9357,27345.3521,1.206000,1.894620,-0.653504,Nominal,0.150750,0.631540,-0.032675
2547,2473.50,23.071954,19.279053,81.8161,139.44,1414.3299,27377.5299,3.792901,1.987121,5.173801,Nominal,0.474113,0.662374,0.258690
2548,2474.00,20.754861,19.297357,81.7850,139.67,1415.2662,27308.0307,1.457504,1.823372,-4.670793,Nominal,0.182188,0.607791,-0.233540
2549,2474.50,20.204399,19.301424,77.9239,139.47,1418.4222,27383.0802,0.902975,1.680130,-1.109059,Nominal,0.112872,0.560043,-0.055453
2550,2475.00,20.274902,19.317694,76.6340,140.00,1418.0041,27325.2883,0.957207,1.601390,0.108465,Nominal,0.119651,0.533797,0.005423
2551,2475.50,20.201010,19.345827,75.0282,139.96,1420.3594,27375.7235,0.855182,1.566343,-0.204051,Nominal,0.106898,0.522114,-0.010203
2552,2476.00,19.683765,19.374300,74.3253,139.00,1424.3072,27345.7933,0.309465,1.402390,-1.091433,Nominal,0.038683,0.467463,-0.054572
2553,2476.50,19.883070,19.406500,73.0487,139.27,1422.5012,27283.2027,0.476570,1.273960,0.334209,Nominal,0.059571,0.424653,0.016710
2554,2477.00,19.491239,19.425482,73.9383,139.67,1421.9363,27331.8659,0.065757,1.155631,-0.821626,Nominal,0.008220,0.385210,-0.041081
2555,2477.50,19.557674,19.437684,72.8552,139.64,1423.1952,27346.8034,0.119990,1.014355,0.108465,Nominal,0.014999,0.338118,0.005423
2556,2478.00,20.695205,19.454971,84.6630,139.75,1412.3059,27329.9974,1.240234,1.017779,2.240489,Nominal,0.155029,0.339260,0.112024
2557,2478.50,21.053141,19.465139,79.5298,139.51,1415.4997,27276.7768,1.588002,0.797289,0.695535,Nominal,0.198500,0.265763,0.034777
2558,2479.00,19.927134,19.474291,75.3707,139.35,1421.3558,27373.9756,0.452843,0.696823,-2.270317,Nominal,0.056605,0.232274,-0.113516
2559,2479.50,19.586146,19.485816,75.0726,139.22,1420.8509,27309.4924,0.100331,0.616558,-0.705025,Nominal,0.012541,0.205519,-0.035251
2560,2480.00,20.382011,19.491239,77.8884,139.51,1417.6660,27313.4224,0.890772,0.609915,1.580884,Nominal,0.111347,0.203305,0.079044
2561,2480.50,20.670800,19.524456,75.3440,139.54,1419.1962,27326.1295,1.146344,0.639031,0.511143,Nominal,0.143293,0.213010,0.025557
2562,2481.00,19.910187,19.571910,76.1691,139.76,1421.6183,27250.6457,0.338277,0.641912,-1.616135,Nominal,0.042285,0.213971,-0.080807
2563,2481.50,20.337269,19.590214,80.6863,139.49,1415.8556,27237.1113,0.747056,0.668961,0.817558,Nominal,0.093382,0.222987,0.040878
2564,2482.00,20.875529,19.595637,81.7939,139.89,1415.6065,27301.9220,1.279892,0.790374,1.065673,Nominal,0.159987,0.263458,0.053284
2565,2482.50,21.407687,19.616652,88.7643,139.60,1407.8266,27273.9637,1.791036,0.957479,1.022287,Nominal,0.223879,0.319160,0.051114
2566,2483.00,21.377182,19.639023,83.6666,139.13,1412.0613,27219.9847,1.738159,1.007271,-0.105754,Nominal,0.217270,0.335757,-0.005288
2567,2483.50,21.111441,19.661733,87.3097,139.37,1410.9314,27242.0134,1.449708,0.993442,-0.576901,Nominal,0.181214,0.331147,-0.028845
2568,2484.00,20.749438,19.682748,81.1400,139.38,1415.4775,27277.3146,1.066690,1.054826,-0.766037,Nominal,0.133336,0.351609,-0.038302
2569,2484.50,20.528440,19.691222,78.3621,139.37,1417.3969,27271.8884,0.837218,1.128515,-0.458944,Nominal,0.104652,0.376172,-0.022947
2570,2485.00,19.975266,19.729185,76.6117,139.58,1419.6766,27271.7092,0.246081,1.064046,-1.182273,Nominal,0.030760,0.354682,-0.059114
2571,2485.50,20.215246,19.763758,79.4897,139.49,1417.1411,27225.3281,0.451487,0.994560,0.410813,Nominal,0.056436,0.331520,0.020541
2572,2486.00,20.463360,19.775283,76.3715,139.50,1417.8840,27329.2804,0.688078,1.029540,0.473180,Nominal,0.086010,0.343180,0.023659
2573,2486.50,19.881036,19.799687,77.2278,139.00,1419.0183,27257.4439,0.081349,0.962970,-1.213457,Nominal,0.010169,0.320990,-0.060673
2574,2487.00,20.106780,19.817652,84.3828,139.57,1414.4766,27260.5879,0.289128,0.863893,0.415558,Nominal,0.036141,0.287964,0.020778
2575,2487.50,19.794942,19.817652,81.2334,139.59,1412.3548,27317.6834,-0.022710,0.682519,-0.623676,Nominal,-0.002839,0.227506,-0.031184
2576,2488.00,18.918406,19.817652,72.3659,139.41,1432.7522,27539.0775,-0.899246,0.418778,-1.753073,Nominal,-0.112406,0.139593,-0.087654
2577,2488.50,18.711644,19.817652,69.1743,139.48,1439.5958,27517.9003,-1.106008,0.163207,-0.413524,Nominal,-0.138251,0.054402,-0.020676
2578,2489.00,18.958402,19.817652,70.6600,139.36,1431.7980,27550.2022,-0.859250,-0.029387,0.493518,Nominal,-0.107406,-0.009796,0.024676
2579,2489.50,19.809856,19.817652,78.3465,139.56,1429.7963,25516.9796,-0.007796,-0.113889,1.702907,Nominal,-0.000974,-0.037963,0.085145
2580,2490.00,19.114999,19.817652,73.3845,139.01,1430.0432,25149.6994,-0.702653,-0.208762,-1.389713,Nominal,-0.087832,-0.069587,-0.069486
2581,2490.50,19.498018,19.817652,80.0813,139.42,1425.8063,25202.8200,-0.319634,-0.285874,0.766037,Nominal,-0.039954,-0.095291,0.038302
2582,2491.00,20.135252,19.830193,78.8759,140.10,1424.9389,25474.9837,0.305059,-0.324176,1.249386,Nominal,0.038132,-0.108059,0.062469
2583,2491.50,19.742743,19.830193,76.6451,139.19,1428.2128,27562.4335,-0.087450,-0.341056,-0.785019,Nominal,-0.010931,-0.113685,-0.039251
2584,2492.00,19.561741,19.830193,74.4632,139.29,1432.2162,27580.6288,-0.268452,-0.396814,-0.362003,Nominal,-0.033556,-0.132271,-0.018100
2585,2492.50,19.159063,19.830193,76.8608,139.71,1428.8355,27589.0473,-0.671130,-0.461656,-0.805356,Nominal,-0.083891,-0.153885,-0.040268
2586,2493.00,19.507509,19.830193,76.3404,139.68,1429.0935,27598.4103,-0.322685,-0.404000,0.696890,Nominal,-0.040336,-0.134667,0.034845
2587,2493.50,19.694612,19.830193,72.4282,139.45,1432.7700,27556.8039,-0.135582,-0.306957,0.374206,Nominal,-0.016948,-0.102319,0.018710
2588,2494.00,19.187536,19.830193,70.3486,139.33,1435.1965,27500.9667,-0.642658,-0.285298,-1.014152,Nominal,-0.080332,-0.095099,-0.050708
2589,2494.50,19.557674,19.830193,73.5247,139.61,1432.6209,27525.1880,-0.272519,-0.311770,0.740277,Nominal,-0.034065,-0.103923,0.037014
2590,2495.00,19.418025,19.830193,71.3584,139.74,1433.8220,27576.7160,-0.412169,-0.282722,-0.279298,Nominal,-0.051521,-0.094241,-0.013965
2591,2495.50,18.590976,19.830193,71.1626,139.37,1434.6538,27536.4816,-1.239218,-0.374680,-1.654098,Nominal,-0.154902,-0.124893,-0.082705
2592,2496.00,18.986875,19.830193,70.7623,139.59,1433.8931,27535.9300,-0.843319,-0.489518,0.791798,Nominal,-0.105415,-0.163173,0.039590
2593,2496.50,18.641141,19.830193,71.0870,139.57,1435.1119,27520.4651,-1.189052,-0.599678,-0.691467,Nominal,-0.148632,-0.199893,-0.034573
2594,2497.00,19.030261,19.830193,70.9469,139.52,1434.2423,27589.9332,-0.799933,-0.652826,0.778240,Nominal,-0.099992,-0.217609,0.038912
2595,2497.50,19.598348,19.830193,72.4259,139.50,1433.8664,27539.1430,-0.231845,-0.608898,1.136175,Nominal,-0.028981,-0.202966,0.056809
2596,2498.00,19.119745,19.830193,71.2427,139.21,1434.2979,27540.2462,-0.710449,-0.647674,-0.957207,Nominal,-0.088806,-0.215891,-0.047860
2597,2498.50,19.251259,19.830193,72.6217,139.44,1433.3238,27546.4377,-0.578934,-0.692009,0.263029,Nominal,-0.072367,-0.230670,0.013151
2598,2499.00,19.220075,19.830193,74.4099,139.75,1431.5734,27530.5418,-0.610118,-0.688756,-0.062368,Nominal,-0.076265,-0.229585,-0.003118
2599,2499.50,19.293289,19.830193,74.3387,139.32,1430.3879,27573.1962,-0.536904,-0.715194,0.146428,Nominal,-0.067113,-0.238398,0.007321
2600,2500.00,19.490561,19.830193,77.3813,139.37,1428.3039,27556.5867,-0.339632,-0.707940,0.394543,Nominal,-0.042454,-0.235980,0.019727
2601,2500.50,9.654780,19.830193,464.8703,139.55,1305.0526,25142.8598,-10.175414,-1.601560,-19.671563,EnvViolation,-1.271927,-0.533853,-0.983578
2602,2501.00,9.462253,19.830193,463.9384,139.34,1304.2631,25159.8209,-10.367940,-2.554022,-0.385052,EnvViolation,-1.295992,-0.851341,-0.019253
2603,2501.50,9.513775,19.830193,464.5411,139.70,1305.2572,25161.5032,-10.316419,-3.466759,0.103042,EnvViolation,-1.289552,-1.155586,0.005152
2604,2502.00,9.522587,19.830193,462.6907,139.58,1306.1936,25126.8019,-10.307606,-4.417526,0.017626,EnvViolation,-1.288451,-1.472509,0.000881
2605,2502.50,9.289387,19.830193,463.0487,139.29,1306.3448,25143.5699,-10.540807,-5.448422,-0.466401,EnvViolation,-1.317601,-1.816141,-0.023320
2606,2503.00,9.271761,19.830193,462.3059,139.65,1307.4346,13980.3684,-10.558432,-6.433221,-0.035251,EnvViolation,-1.319804,-2.144407,-0.001763
2607,2503.50,9.304301,19.830193,462.7085,139.82,1306.7496,27512.9257,-10.525893,-7.427916,0.065079,EnvViolation,-1.315737,-2.475972,0.003254
2608,2504.00,9.573431,19.830193,462.8530,139.57,1305.6086,820820.1732,-10.256763,-8.392581,0.538260,EnvViolation,-1.282095,-2.797527,0.026913
2609,2504.50,9.586311,19.830193,464.0363,139.42,1304.6456,820831.2565,-10.243883,-9.363279,0.025761,EnvViolation,-1.280485,-3.121093,0.001288
2610,2505.00,9.450729,19.830193,463.7093,139.61,1305.1638,820799.3269,-10.379464,-10.367262,-0.271164,EnvViolation,-1.297433,-3.455754,-0.013558
2611,2505.50,9.660203,19.830193,464.5990,139.24,1305.6620,820831.9046,-10.169990,-10.366720,0.418948,EnvViolation,-1.271249,-3.455573,0.020947
2612,2506.00,9.437849,19.830193,465.4397,140.02,1304.0184,820830.2154,-10.392345,-10.369160,-0.444708,EnvViolation,-1.299043,-3.456387,-0.022235
2613,2506.50,9.683930,19.830193,463.3757,139.28,1304.8413,820830.5567,-10.146264,-10.352145,0.492162,EnvViolation,-1.268283,-3.450715,0.024608
2614,2507.00,9.536146,19.830193,463.4602,140.08,1305.5664,820819.2700,-10.294048,-10.350789,-0.295568,EnvViolation,-1.286756,-3.450263,-0.014778
2615,2507.50,9.801208,19.830193,461.2739,139.61,1306.1513,820811.1893,-10.028985,-10.299607,0.530125,EnvViolation,-1.253623,-3.433202,0.026506
2616,2508.00,9.498183,19.817652,462.4749,139.53,1307.1144,27492.0070,-10.319469,-10.275710,-0.580968,EnvViolation,-1.289934,-3.425237,-0.029048
2617,2508.50,9.277862,19.813246,462.9464,139.00,1306.1647,13909.4661,-10.535383,-10.276659,-0.431828,EnvViolation,-1.316923,-3.425553,-0.021591
2618,2509.00,9.111775,19.802399,462.7863,139.63,1305.9801,13897.3451,-10.690625,-10.320046,-0.310482,EnvViolation,-1.336328,-3.440015,-0.015524
2619,2509.50,9.018223,19.788841,461.1649,139.26,1307.8483,13899.9479,-10.770618,-10.372719,-0.159987,EnvViolation,-1.346327,-3.457573,-0.007999
2620,2510.00,8.711130,19.788841,462.6373,139.53,1307.1121,13887.0271,-11.077711,-10.442544,-0.614186,EnvViolation,-1.384714,-3.480848,-0.030709
2621,2510.50,8.984328,19.788841,461.4985,139.42,1306.9654,13847.7580,-10.804513,-10.505996,0.546395,EnvViolation,-1.350564,-3.501999,0.027320
2622,2511.00,8.868405,19.788841,461.8900,139.21,1307.8661,13831.1417,-10.920436,-10.558805,-0.231845,EnvViolation,-1.365054,-3.519602,-0.011592
2623,2511.50,9.062287,19.788841,462.7685,139.47,1305.8555,13813.0705,-10.726554,-10.616834,0.387764,EnvViolation,-1.340819,-3.538945,0.019388
2624,2512.00,9.107029,19.788841,462.9509,139.43,1306.8097,13838.9190,-10.681812,-10.655611,0.089484,EnvViolation,-1.335226,-3.551870,0.004474
2625,2512.50,9.260914,19.788841,465.5153,139.84,1303.1977,10224536.3600,-10.527926,-10.705505,0.307771,EnvViolation,-1.315991,-3.568502,0.015389
2626,2513.00,9.873744,19.788841,463.3490,139.59,1305.5375,10224516.5721,-9.915097,-10.665067,1.225659,EnvViolation,-1.239387,-3.555022,0.061283
2627,2513.50,9.887302,19.788841,464.4944,139.00,1304.6323,10224526.5385,-9.901538,-10.601683,0.027116,EnvViolation,-1.237692,-3.533894,0.001356
2628,2514.00,10.243205,19.788841,466.6874,139.30,1301.6386,10224568.8585,-9.545636,-10.487184,0.711804,EnvViolation,-1.193205,-3.495728,0.035590
2629,2514.50,10.293370,19.771215,466.8208,139.64,1301.8032,10224546.5608,-9.477845,-10.357907,0.135582,EnvViolation,-1.184731,-3.452636,0.006779
2630,2515.00,9.835103,19.771215,468.6313,139.17,1300.6600,10224589.5048,-9.936112,-10.243747,-0.916533,EnvViolation,-1.242014,-3.414582,-0.045827
2631,2515.50,10.485218,19.751217,464.5901,139.26,1304.0140,10224566.8038,-9.265999,-10.089895,1.340226,EnvViolation,-1.158250,-3.363298,0.067011
2632,2516.00,10.265576,19.751217,468.7269,139.40,1300.8268,10224544.1546,-9.485641,-9.946416,-0.439285,EnvViolation,-1.185705,-3.315472,-0.021964
2633,2516.50,10.083896,19.751217,468.6313,139.63,1300.5955,10224596.0307,-9.667321,-9.840493,-0.363359,EnvViolation,-1.208415,-3.280164,-0.018168
2634,2517.00,10.072372,19.751217,467.7572,139.57,1301.2494,887918910.0085,-9.678845,-9.740196,-0.023049,EnvViolation,-1.209856,-3.246732,-0.001152
